062019051351999001002001TJOSÉ MIGUEL              BRAVO DE LAGUNA          BERMÚDEZ                 M00000000          S
062019051387999001018004TMARÍA MONTSERRAT         GUTIÉRREZ                PADRÓN                   F00000000          S
062019051387999001018005TJESÚS                    PÉREZ                    QUINTERO                 M00000000          N
062019051387999001018006TLUCÍA                    FUENTES                  MESA                     F00000000          N
062019051387999001018007TPEDRO MIGUEL ÁNGEL       ACOSTA                   PADRÓN                   M00000000          N
062019051387999001018008TYURENA                   PÉREZ                    CANDELARIO               F00000000          N
062019051387999001018009TJOSÉ ANTONIO             ARMAS                    LÓPEZ                    M00000000          N
062019051387999001037001TMARCO ANTONIO            CASAÑAS                  BARRERA                  M00000000          N
062019051387999001037010TJUAN JESÚS               GARCÍA                   FERNÁNDEZ                M00000000          N
062019051387999001037011TJOSÉ ROBERTO             DOMÍNGUEZ                ORRIBO                   M00000000          N
062019051387999001037012TTESENERI                 BARROSO                  SANTANA                  F00000000          N
062019051387999001037013TJUAN ANDRÉS              MELGAR                   SALINAS                  M00000000          N
062019051387999001037002TYARÍN                    GONZÁLEZ                 PADRÓN                   F00000000          N
062019051387999001037003TABIDÁN                   NEGRÍN                   PÉREZ                    M00000000          N
062019051387999001037004TMARÍA ISABEL             ARMAS                    MORALES                  F00000000          N
062019051387999001037005TFRANCISCA REYES          FEBLES                   GONZÁLEZ                 F00000000          N
062019051387999001037006TENRIQUE                  LEÓN                     PADRÓN                   M00000000          N
062019051387999001037007TVICZAY OSCARLINA         AGUILERA                 FUENTES                  F00000000          N
062019051387999001037008TMERY WENDY               BARRERO                  GUILLÉN                  F00000000          N
062019051387999001037009TROSEMARY CANDELARIA      SPAGNOL                  FEBLES                   F00000000          N
062019051387999001075001TDOMINGO                  MARTÍN                   AFONSO                   M00000000          N
062019051387999001075010TINMACULADA CONCEPCIÓN    MARTÍN                   GONZÁLEZ                 F00000000          N
062019051387999001075011TJOSE LUIS                HERNÁNDEZ                DÍAZ                     M00000000          N
062019051387999001075012TJOSE IVÁN                SOSA                     GONZÁLEZ                 M00000000          N
062019051387999001075013TMARÍA ESTHER             GARCÍA                   CANDELARIO               F00000000          N
062019051387999001075002TJOSE CARMELO             FEBLES                   PADRÓN                   M00000000          N
062019051387999001075003TCARLOS MIGUEL            RODRÍGUEZ                DOMÍNGUEZ                M00000000          N
062019051387999001075004TGENOVEVA                 DÍAZ                     LORENZO                  F00000000          N
062019051387999001075005TCARMEN SONIA             GONZÁLEZ                 CASTRO                   F00000000          N
062019051387999001075006TJOSE CARLOS              ACOSTA                   PUJOL                    M00000000          N
062019051387999001075007TMIKEL                    BARBUZANO                GÓMEZ                    M00000000          N
062019051387999001075008TJOSE ANTONIO             MANGADO                  MÉNDEZ                   M00000000          N
062019051387999001075009TPATRICIA BEATRIZ         SOSA                     GONZÁLEZ                 F00000000          N
062019051387999001079001TAMADO                    CARBALLO                 QUINTERO                 M00000000          S
062019051387999001079010TEVA MARINA               ROBAINA                  CHAPARRO                 F00000000          N
062019051387999001079011TJOSE MARÍA               FERNÁNDEZ                HERRERO                  M00000000          N
062019051387999001079012TDACIL MARÍA              PÉREZ DE GUZMÁN          PADRÓN                   F00000000          N
062019051387999001079013TVICTOR MANUEL            FERNÁNDEZ                MACHÍN                   M00000000          N
062019051387999001079002TLAURA                    RODRÍGUEZ                LIMA                     F00000000          N
062019051387999001079003TTERESA DE LAS NIEVES     RUIZ                     GONZÁLEZ                 F00000000          N
